brand,original_price,current_price
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹69,990","₹1,10,902"
HP Victus AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,"₹1,18,498","₹76,983"
HP OMEN AI AMD Ryzen AI 7 Octa Core AI 7 350 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"₹1,15,898","₹1,31,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹2,03,990","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,84,990","₹59,990"
Samsung Galaxy Book4 (i5 14th Gen) Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK Thin...,"₹1,04,990","₹69,990"
HP Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) 15-fd0552TU Thin and Light Laptop,"₹1,04,990","₹69,990"
Acer 3 Years Warranty Aspire Lite Backlit (2026) Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11...,"₹85,000","₹55,990"
ASUS Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB540WS Thin and Ligh...,"₹59,990","₹59,500"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹59,900","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹69,990","₹88,990"
"HP HP 15, AMD Ryzen 7 AMD Ryzen 7 7th Gen 7735HS - (16 GB/512 GB SSD/Windows 11 Home) fc1038AU Laptop","₹3,89,990","₹67,249"
Lenovo Legion Pro 5 WQXGA OLED Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphi...,"₹1,76,990","₹2,80,990"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹51,990","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹53,413","₹80,990"
ASUS Vivobook S14 AMD Ryzen 7 350 - (16 GB/1 TB SSD/Windows 11 Home) M3407KA-SF048WS Business Laptop,"₹1,19,498","₹87,743"
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 ...,"₹85,991","₹76,500"
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5542WS ...,"₹69,990","₹59,834"
HP Professional Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Pro) 250 G10 Thin and Light...,"₹3,29,900","₹58,951"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹85,000","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹62,549","₹1,10,902"
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/...,"₹1,09,999","₹1,99,990"
ASUS Expertbook P5 full metal AI PC with 1 Yr ADP Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11...,"₹1,92,990","₹1,17,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,09,900","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹2,27,990","₹59,990"
Lenovo Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83K100CJIN Laptop,"₹1,18,498","₹79,990"
HP AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0155AU Thin and Light Laptop,"₹1,15,898","₹49,890"
HP 240R G10 (2026) Professional (i3 14th Gen) Intel Core 3 14th Gen 100U - (16 GB/512 GB SSD/Windows 1...,"₹62,990","₹54,990"
MSI GL Series Intel Core i5 8th Gen 8300H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,"₹92,990","₹62,990"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹65,999","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹49,990","₹88,990"
DELL 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) DC15255 Thin and Light Laptop,"₹1,04,990","₹44,990"
HP AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0155AU Thin and Light Laptop,"₹1,04,990","₹51,025"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹1,16,990","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹1,44,900","₹80,990"
Acer Aspire 3 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59-50CP Thin and Light L...,"₹3,89,990","₹54,990"
Apple 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,"₹1,76,990","₹2,95,490"
"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1...","₹1,70,990","₹72,490"
Acer Aspire 5 Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-52G Thi...,"₹1,19,498","₹56,990"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-31940 Laptop","₹1,09,999","₹1,08,990"
ASUS ExpertBook P3 Intel Core Ultra 7 255H - (16 GB/512 GB SSD/Windows 11 Home) P3606CCAP-MB1007WS Thi...,"₹1,19,498","₹1,03,990"
Apple MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"₹85,991","₹1,07,490"
ASUS ROG Strix SCAR 15 (2021) AMD Ryzen 9 Octa Core 5900HX - (32 GB/1 TB SSD/Windows 10 Home/8 GB Grap...,"₹68,999","₹1,71,990"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹99,000","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹1,09,999","₹1,10,902"
HP 15s Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light ...,"₹1,92,990","₹61,735"
Lenovo V14 Octa Core (2025) Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) V14 Thin...,"₹1,98,790","₹60,990"
HP 250R G9 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Pro) 250R G9 Business Laptop,"₹1,21,690","₹55,999"
Acer Acer Aspire Lite AL15-53 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53...,"₹59,990","₹44,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,18,032","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,18,498","₹59,990"
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Wind...,"₹1,15,898","₹72,990"
"Apple MacBook Air (M5, 2026) M5 - (16 GB/512 GB SSD/Tahoe) MDVQ4HN/A","₹2,65,890","₹1,38,490"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹1,74,890","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹1,04,990","₹88,990"
"ASUS Zenbook S 16 OLED (2025) with Touch Screen, Backlit Keyboard, AI PC AMD Ryzen AI 7 Octa Core - (2...","₹1,04,990","₹1,34,990"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹55,000","₹1,03,822"
Acer Swift X Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) SFX16-51...,"₹51,266","₹89,990"
ASUS Chromebook CX1 Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ04...,"₹59,999","₹32,990"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹1,39,104","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹3,89,990","₹80,990"
ASUS Core 5 Processor 210H (i5 14th Gen) Intel Core 5 (Series 2) 14th Gen - (16 GB/512 GB SSD/Windows ...,"₹1,76,990","₹65,999"
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin...,"₹56,999","₹70,999"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-31940 Laptop","₹85,000","₹1,08,990"
ASUS ExpertBook P3 Intel Core Ultra 7 255H - (16 GB/512 GB SSD/Windows 11 Home) P3606CCAP-MB1007WS Thi...,"₹1,19,498","₹1,03,990"
Samsung Galaxy Book6 Intel Core Ultra 7 (Series 3) - (16 GB/1 TB SSD/Windows 11 Home) NP760XJG Thin an...,"₹85,991","₹1,46,990"
Lenovo Yoga 6 with 1Yr ADP AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in ...,"₹70,990","₹85,491"
HP 14s AMD Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0012AU Thin and Light Lap...,"₹1,00,999","₹48,908"
HP Envy Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-ew0021TX 2 ...,"₹2,75,990","₹91,990"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹1,09,999","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹1,92,990","₹1,10,902"
Lenovo Legion Pro 5 WQXGA OLED AMD Ryzen 9 16 Core 9955HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graph...,"₹59,999","₹2,25,490"
Lenovo Yoga Pro 7 3K OLED AI PC Full Metal Body with 1Yr ADP Intel Core Ultra 9 285H - (32 GB/1 TB SSD...,"₹1,39,900","₹1,54,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,18,498","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,15,898","₹59,990"
HP 15s Backlit Keyboard AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Th...,"₹24,990","₹49,500"
HP 15 {2026} Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0752TU - 15s-fy5003...,"₹1,32,300","₹47,558"
Lenovo AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop,"₹79,990","₹48,986"
DELL XPS 13 Intel Core i7 8th Gen 8550U - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Lapto...,"₹1,34,999","₹1,16,490"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹1,04,990","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹1,04,990","₹88,990"
Acer Aspire 5 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light L...,"₹88,990","₹41,990"
HP Professional Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Pro) 250 G10 Thin and Ligh...,"₹69,990","₹58,025"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹3,89,990","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹1,76,990","₹80,990"
MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Th...,"₹1,39,900","₹55,480"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) EP2-36996 Laptop","₹1,06,536","₹99,990"
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Hom...","₹91,990","₹59,990"
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Wi...,"₹27,990","₹2,06,990"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-31940 Laptop","₹1,19,498","₹1,08,990"
ASUS ExpertBook P3 Intel Core Ultra 7 255H - (16 GB/512 GB SSD/Windows 11 Home) P3606CCAP-MB1007WS Thi...,"₹85,991","₹1,03,990"
WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Wi...,"₹56,538","₹38,490"
"Apple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHF4HN/A","₹56,000","₹1,33,990"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹1,09,999","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹1,92,990","₹1,10,902"
Ultimus Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN-MB Th...,"₹88,990","₹14,962"
Lenovo ThinkBook 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin...,"₹67,931","₹84,490"
Lenovo AMD Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 15ABR8 Laptop,"₹60,695","₹59,491"
Acer Swift X Intel Core i7 11th Gen 11390H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹89,999","₹1,08,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,18,498","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,15,898","₹59,990"
"ASUS V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC (i5 14th Gen) Intel Core 5 210H - (16...","₹85,000","₹79,990"
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Hom...","₹49,990","₹59,990"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹1,04,990","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹1,04,990","₹88,990"
"Apple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHJ4HN/A","₹79,900","₹1,33,990"
DELL 14 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) OINS441100101RING10 Thin and Light Lapt...,"₹1,08,000","₹71,999"
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹73,990","₹70,547"
Avita PURA AMD APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-SGC Thin and Light La...,"₹3,89,990","₹25,990"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹1,76,990","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹1,52,990","₹80,990"
HP 15s Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0051TU Thin and Light Lapto...,"₹32,990","₹51,990"
WarnerCann Hi5 pro Plus Intel Core i5 12th Gen 12600H - (16 GB + 32 GB Optane/256 GB SSD/Windows 11 Pr...,"₹1,19,498","₹34,000"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-31940 Laptop","₹85,991","₹1,08,990"
ASUS ExpertBook P3 Intel Core Ultra 7 255H - (16 GB/512 GB SSD/Windows 11 Home) P3606CCAP-MB1007WS Thi...,"₹69,999","₹1,03,990"
Samsung Galaxy Book2 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN ...,"₹84,999","₹57,969"
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,"₹99,000","₹55,000"
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,"₹54,522","₹51,990"
ASUS Vivobook S15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L502WS La...,"₹1,18,498","₹63,999"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹1,15,898","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹1,25,000","₹1,10,902"
MSI MSI {2026} Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"₹1,01,990","₹84,490"
Lenovo Ideapad Slim 1 AMD Ryzen 5 Hexa Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin an...,"₹1,04,990","₹48,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,04,990","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹75,999","₹59,990"
Apple MacBook Pro M3 - (8 GB/512 GB SSD/macOS Sonoma) MTL73HN/A,"₹73,990","₹1,49,900"
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Ho...","₹1,06,999","₹65,548"
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹29,990","₹88,282"
Lenovo IdeaPad Slim 5 13th Gen Intel Core i5-13420H WUXGA IPS Intel Core i5 13th Gen - (16 GB/512 GB S...,"₹3,89,990","₹63,990"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹1,76,990","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹85,000","₹88,990"
"ASUS Vivobook S15 OLED Powered, Intel EVO H Series, AI PC, Full Metal Body, Intel Core Ultra 9 185H - ...","₹51,200","₹1,07,990"
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,"₹1,19,498","₹19,990"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹85,991","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹2,27,250","₹80,990"
ASUS Vivobook 15 (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-NJ542WS...,"₹2,50,999","₹65,938"
Acer NITRO LITE 16 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹98,900","₹62,990"
DELL Inspiron Intel Core i5 13th Gen 13450HX - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹1,09,999","₹95,168"
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,"₹1,92,990","₹49,707"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹3,19,900","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹3,39,390","₹1,10,902"
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,18,498","₹83,947"
"ASUS Vivobook 16X for Creator, Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...","₹1,15,898","₹78,013"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹1,41,439","₹59,990"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹72,990","₹59,990"
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹1,40,400","₹70,023"
MSI Thin 15 Intel Core i5 12th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,04,990","₹71,890"
Acer Swift Go 14 OLED EVO Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...,"₹1,04,990","₹78,990"
Primebook 2 Pro (2025) in-Built AI MediaTek Helio G99 (MT8781) - (8 GB/128 GB/Android 15) PBG9914128#3...,"₹27,990","₹19,990"
ASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H - (64 GB/2 TB SSD/Windows 11 Home) B9406CAA...,"₹70,302","₹3,49,990"
ASUS ExpertBook P3 Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 Home) P3406CCAP-LY1005WS Lap...,"₹3,89,990","₹88,990"
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹1,76,990","₹75,860"
HP 14s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy5008TU Thin and Light ...,"₹1,32,239","₹48,790"
"MICROSOFT Surface Pro 12"" with Type Cover Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home...","₹2,33,990","₹1,03,822"
HP 14 AI PC Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home) 14-ep1152TU Thin and Light Laptop,"₹1,10,990","₹80,990"
DELL G7 Intel Core i9 10th Gen 10885H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce R...,"₹1,39,389","₹1,98,990"
ASUS ROG Strix G16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,"₹1,19,498","₹2,14,360"
HP Victus AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,"₹85,991","₹83,498"
HP Spectre Folio Intel Core i7 10th Gen 10510Y - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1...,"₹1,19,990","₹2,39,759"
"MICROSOFT Surface Laptop 13"" Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-31940 Laptop","₹79,990","₹1,08,990"
ASUS ExpertBook P3 Intel Core Ultra 7 255H - (16 GB/512 GB SSD/Windows 11 Home) P3606CCAP-MB1007WS Thi...,"₹1,09,999","₹1,03,990"
Apple MacBook Pro M4 Max - (36 GB/1 TB SSD/macOS Sequoia) MX2K3HN/A,"₹1,92,990","₹2,86,490"
Lenovo Legion 7 Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA GeFor...,"₹1,60,689","₹3,14,990"
"MICROSOFT Surface Pro 12"" with Type Cover & Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 1...","₹1,80,990","₹1,11,102"
"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) EP2-2...","₹95,000","₹1,10,902"
Apple MacBook Pro M3 Max - (48 GB/1 TB SSD/macOS Sonoma) MUW63HN/A,"₹65,999","₹3,89,900"
Samsung Galaxy Book4 360 Evo (i7 14th Gen) Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP75...,"₹1,18,498","₹1,14,490"
DELL 15 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹1,15,898","₹64,990"
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 4 Thin and Light L...,"₹55,990","₹87,490"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/512 GB SSD/Windows 11 ...,"₹74,990","₹59,990"
